ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
7429,shift4208,Polysemy,5,ACCEPTED,→,"yard, courtyard",2075,court (of a sovereign),1114,English,153,English,153,courtyard,court (of a sovereign),court,court
7471,shift0259,Cognates,1,ACCEPTED,→,to crawl,2473,snake,4136,Old High German,147,Old High German,147,"to turn, to coil",snake,slingan,slango
7490,shift0561,Derivation,2,ACCEPTED,—,hand/arm,1550,handful,1551,English,153,English,153,hand,handful,hand,handful
7491,shift0561,Derivation,3,ACCEPTED,—,hand/arm,1550,handful,1551,Scots,837,Scots,837,hand,handful,haund,haundfu
7495,shift0561,Derivation,7,ACCEPTED,→,hand/arm,1550,handful,1551,German,169,German,169,hand,handful,Hand,Handvoll
7500,shift0561,Derivation,12,ACCEPTED,—,hand/arm,1550,handful,1551,Norwegian,24,Norwegian,24,hand,handful,hand,handfull
7501,shift0561,Derivation,13,ACCEPTED,—,hand/arm,1550,handful,1551,Norwegian,24,Norwegian,24,hand,handful,hånd,håndfull
7502,shift0561,Derivation,14,ACCEPTED,→,hand/arm,1550,handful,1551,Swedish,135,Swedish,135,hand,handful,hand,handfull
7505,shift8179,Polysemy,1,ACCEPTED,→,noble,1870,good (ethically),816,English,153,English,153,noble,good (ethically),noble,noble
7520,shift5479,Polysemy,1,ACCEPTED,→,to drink,2557,to drink alcohol,2558,English,153,English,153,to consume (a liquid) through the mouth,to consume alcoholic beverages,drink,drink
7545,shift0550,Polysemy,5,ACCEPTED,→,heavy (of weight),1594,"stuffy, close",4310,Norwegian,24,Norwegian,24,heavy (of weight),"stuffy, close",tung,tung
7546,shift0550,Polysemy,6,ACCEPTED,→,heavy (of weight),1594,"stuffy, close",4310,Danish,173,Danish,173,heavy (of weight),"stuffy, close",tung,tung
7547,shift0550,Polysemy,7,ACCEPTED,→,heavy (of weight),1594,"stuffy, close",4310,Swedish,135,Swedish,135,heavy (of weight),"stuffy, close",tung,tung
7551,shift8564,Derivation,1,ACCEPTED,→,winter solstice,95,December,4401,German,169,German,169,"ancient Germanic festival of the winter solstice, which was celebrated from December 12th to 20th","(archaic, poetic) December",Jul,Julmond
7553,shift0028,Polysemy,1,ACCEPTED,?,"to get, obtain",2691,to receive visitors,3046,English,153,English,153,NA,NA,receive,receive
7559,shift4450,Polysemy,1,ACCEPTED,→,farmer,1235,pawn (in chess),320,German,169,German,169,"farmer, peasant",pawn (in chess),Bauer,Bauer
7560,shift4450,Polysemy,2,ACCEPTED,→,farmer,1235,pawn (in chess),320,Danish,173,Danish,173,"farmer, peasant, countryman",pawn (in chess),bonde,bonde
7562,shift4450,Polysemy,4,ACCEPTED,→,farmer,1235,pawn (in chess),320,Swedish,135,Swedish,135,farmer,pawn (in chess),bonde,bonde
7563,shift4450,Polysemy,5,ACCEPTED,→,farmer,1235,pawn (in chess),320,Norwegian,24,Norwegian,24,farmer,pawn (in chess),bonde,bonde
7622,shift0008,Polysemy,11,ACCEPTED,→,to know,2826,to know how,2827,Norwegian,24,Norwegian,24,to know,"to know how, to be able",kunne,kunne
7623,shift0008,Polysemy,12,ACCEPTED,→,to know,2826,to know how,2827,Swedish,135,Swedish,135,to have knowledge about,"to know how, to be able",kunna,kunna
7624,shift0008,Polysemy,13,ACCEPTED,→,to know,2826,to know how,2827,Icelandic,252,Icelandic,252,to know,"to know how, to be able",kunna,kunna
7631,shift5809,Derivation,2,NEW,→,tail,2113,"coccyx, tailbone",1022,English,153,English,153,tail,"coccyx, tailbone",tail,tailbone
7645,shift5013,Polysemy,2,NEW,→,with exception of,102,in addition to,1752,German,169,German,169,with exception of,in addition to,außer,außer
7656,shift0384,Derivation,10,ACCEPTED,→,to see/to look at,3121,"to care for, look after",2399,English,153,English,153,to see,to look after,see,see (to smth.)
7662,shift0384,Derivation,16,ACCEPTED,→,to see/to look at,3121,"to care for, look after",2399,English,153,English,153,to look,to look after,look,look after
7729,shift1129,Polysemy,6,ACCEPTED,?,coal,1018,smut (plant disease),4134,German,169,German,169,fire; blast,smut,Brand,Brand
7732,shift3242,Polysemy,1,ACCEPTED,→,neck,1837,neck (of bottle etc.),1839,German,169,German,169,"neck, throat",neck (bottle),Hals,Hals
7735,shift3242,Polysemy,4,ACCEPTED,→,neck,1837,neck (of bottle etc.),1839,English,153,English,153,neck,neck (bottle),neck,neck
7739,shift3242,Polysemy,8,ACCEPTED,→,neck,1837,neck (of bottle etc.),1839,Norwegian,24,Norwegian,24,neck,neck (of bottle etc.),hals,hals
7740,shift3242,Polysemy,9,ACCEPTED,→,neck,1837,neck (of bottle etc.),1839,Danish,173,Danish,173,neck,neck (of bottle etc.),hals,hals
7741,shift3242,Polysemy,10,ACCEPTED,→,neck,1837,neck (of bottle etc.),1839,Swedish,135,Swedish,135,neck,neck (of bottle etc.),hals,hals
7742,shift3242,Polysemy,11,ACCEPTED,→,neck,1837,neck (of bottle etc.),1839,Icelandic,252,Icelandic,252,neck,neck (of bottle etc.),háls,háls
7744,shift7086,Polysemy,2,ACCEPTED,→,to move down (tr.),2928,"to defeat, win",2501,English,153,English,153,to move down (tr.),"to defeat, win",to take down,to take down
7745,shift0054,Derivation,1,ACCEPTED,→,wind,88,window,89,English,153,English,153,wind,window,wind,window
7750,shift0054,Derivation,6,NEW,→,wind,88,window,89,Old Norse,236,Old Norse,236,wind,window,vindr,vindauga
7751,shift0054,Polysemy,7,NEW,→,wind,88,window,89,Norwegian,24,Norwegian,24,wind,window,vind,vindauga
7788,shift7937,Polysemy,1,ACCEPTED,—,fire,1286,fire (accident),1287,English,153,English,153,"(usually self-sustaining) chemical reaction involving the bonding of oxygen with carbon or other fuel, with the production of heat and the presence of flame or smouldering","occurrence, often accidental, of fire in a certain place, causing damage and danger",fire,fire
7799,shift0817,Polysemy,4,ACCEPTED,→,taste (n.),2132,aesthetic perception,1951,English,153,English,153,NA,NA,taste,taste
7800,shift0817,Polysemy,5,ACCEPTED,→,taste (n.),2132,aesthetic perception,1951,Norwegian,24,Norwegian,24,taste,aesthetic perception,smak,smak
7801,shift0817,Polysemy,6,ACCEPTED,→,taste (n.),2132,aesthetic perception,1951,Danish,173,Danish,173,taste,aesthetic perception,smag,smag
7802,shift0817,Polysemy,7,ACCEPTED,→,taste (n.),2132,aesthetic perception,1951,Swedish,135,Swedish,135,taste,aesthetic perception,smak,smak
7803,shift0817,Polysemy,8,ACCEPTED,→,taste (n.),2132,aesthetic perception,1951,German,169,German,169,taste (n.),aesthetic perception,Geschmack,Geschmack
7812,shift1699,Polysemy,6,ACCEPTED,→,black,3610,illegal,1739,German,169,German,169,NA,illegal,schwarz,schwarz
7813,shift1699,Polysemy,7,ACCEPTED,→,black,3610,illegal,1739,English,153,English,153,NA,NA,black,black
7815,shift1699,Polysemy,9,ACCEPTED,→,black,3610,illegal,1739,Norwegian,24,Norwegian,24,black,illegal,svart,svart
7816,shift1699,Polysemy,10,ACCEPTED,→,black,3610,illegal,1739,Danish,173,Danish,173,black,illegal,sort,sort
7817,shift1699,Polysemy,11,ACCEPTED,→,black,3610,illegal,1739,Swedish,135,Swedish,135,black,illegal,svart,svart
7818,shift1699,Polysemy,12,ACCEPTED,→,black,3610,illegal,1739,Icelandic,252,Icelandic,252,black,illegal,svartur,svartur
7836,shift1342,Polysemy,3,ACCEPTED,→,feather,1250,fin,1281,Faroese,92,Faroese,92,feather,fin,fjøður,fjøður
7908,shift6197,Derivation,2,ACCEPTED,→,sunbeam,4334,Xenopeltis unicolor,554,English,153,English,153,sunbeam,Xenopeltis unicolor,sunbeam,sunbeam snake
7928,shift0762,Polysemy,3,ACCEPTED,?,to taste (tr.),3283,to feel (an emotion),2613,English,153,English,153,to taste,"to experience, to taste",taste,taste
7966,shift5012,Derivation,9,ACCEPTED,→,place,392,instead of,1790,Dutch,255,Dutch,255,place,instead of,plaats,in plaats van
7967,shift5012,Derivation,10,ACCEPTED,→,place,392,instead of,1790,Danish,173,Danish,173,place,instead of,sted,i stedet for
7975,shift2393,Derivation,2,ACCEPTED,→,"to strike, hit",3234,to fight (war),2624,Swedish,135,Swedish,135,strike,to fight,slå,slåss
7980,shift2393,Derivation,7,ACCEPTED,→,"to strike, hit",3234,to fight (war),2624,Old Norse,236,Old Norse,236,to hit,to fight,berja,berjask
7983,shift2393,Derivation,10,ACCEPTED,→,"to strike, hit",3234,to fight (war),2624,Danish,173,Danish,173,"to beat, hit",to be at war,slå,slås
8010,shift2532,Polysemy,3,ACCEPTED,→,to break (tr.),2370,to divide into several parts,2541,English,153,English,153,to break,to share,to break,to break
8028,shift3934,Polysemy,5,ACCEPTED,—,clean (adj.),998,pure,496,Norwegian,24,Norwegian,24,clean (adj.),pure,ren,ren
8029,shift3934,Polysemy,6,ACCEPTED,—,clean (adj.),998,pure,496,Danish,173,Danish,173,clean (adj.),pure,ren,ren
8030,shift3934,Polysemy,7,ACCEPTED,—,clean (adj.),998,pure,496,Swedish,135,Swedish,135,clean (adj.),pure,ren,ren
8031,shift3934,Polysemy,8,ACCEPTED,—,clean (adj.),998,pure,496,Icelandic,252,Icelandic,252,clean (adj.),pure,hreinn,hreinn
8056,shift0163,Polysemy,5,ACCEPTED,→,to return (tr.),3081,to answer,2228,English,153,English,153,NA,NA,to return,to return
8064,shift5547,Derivation,2,ACCEPTED,→,to struggle,3235,ruff (bird),1519,Dutch,255,Dutch,255,"to struggle, to contend",ruff (bird),kampen,kemphaan
8065,shift5547,Derivation,3,ACCEPTED,→,to struggle,3235,ruff (bird),1519,German,169,German,169,fight,ruff (bird),Kampf,Kampfläufer
8090,shift1347,Polysemy,5,ACCEPTED,?,to fall asleep,2604,to grow numb,2725,German,169,German,169,to fall aspleep,get numb,einschlafen,einschlafen
8112,shift1062,Polysemy,4,ACCEPTED,?,dog,4458,whore,67,English,153,English,153,bitch,whore,bitch,bitch
8145,shift1094,Polysemy,2,ACCEPTED,?,to speak,3193,rumour,1522,English,153,English,153,to speak,rumour,talk,talk
8146,shift2767,Polysemy,1,ACCEPTED,→,to pull up (a plant),3017,"to destroy, annihilate",2514,English,153,English,153,to pull weeds,"to eradicate, to destroy",weed,weed
8160,shift6206,Derivation,1,NEW,→,"nut, hazel",1898,Anguis fragilis,1998,Dutch,255,Dutch,255,"nut, hazel",Anguis fragilis,hazel,hazelworm
8181,shift1114,Derivation,3,ACCEPTED,→,to put into,3026,to bribe,2375,Norwegian,24,Norwegian,24,to put into,to bribe,stikke,bestikke
8182,shift1114,Derivation,4,ACCEPTED,→,to put into,3026,to bribe,2375,Danish,173,Danish,173,to put into,to bribe,stikke,bestikke
8183,shift1114,Derivation,5,ACCEPTED,→,to put into,3026,to bribe,2375,Swedish,135,Swedish,135,to put into,to bribe,sticka,besticka
8244,shift6640,Polysemy,1,ACCEPTED,→,catapult,908,slingshot,4116,English,153,English,153,a device or weapon for throwing or launching large objects,(UK) slingshot,catapult,catapult
8246,shift6640,Polysemy,3,ACCEPTED,→,catapult,908,slingshot,4116,Dutch,255,Dutch,255,catapult,slingshot,katapult,katapult
8254,shift6034,Polysemy,1,NEW,→,claw,995,claw (of a crustacean),996,English,153,English,153,"curved, pointed horny nail on each digit of the foot of a mammal, reptile, or bird",pincer (chela) of a crustacean or other arthropod,claw,claw
8259,shift1082,Polysemy,3,ACCEPTED,?,servant,3997,jack (playing card),1171,German,169,German,169,"servant, labourer","knave, jack",Bube,Bube
8262,shift1082,Polysemy,6,ACCEPTED,?,servant,3997,jack (playing card),1171,English,153,English,153,"servant, butler","knave, jack",knave,knave
8293,shift0598,Polysemy,3,ACCEPTED,—,tree,3432,firewood,1294,Danish,173,Danish,173,tree,"wood, timber",træ,træ
8302,shift0878,Polysemy,6,ACCEPTED,—,cattle,914,"property, possessions",478,English,153,English,153,NA,"fund, property",stock,stock
8316,shift0878,Polysemy,20,ACCEPTED,—,cattle,914,"property, possessions",478,Icelandic,252,Icelandic,252,"livestock; cattle, chiefly sheep",money,fé,fé
8333,shift0957,Polysemy,2,ACCEPTED,→,"matter, affair",607,battle,3534,Old English,114,Old English,114,"toil, labor","struggle, contest; war",gewin,gewin
8334,shift0957,Polysemy,3,ACCEPTED,?,"matter, affair",607,battle,3534,English,153,English,153,"business, affair, thing","fight, battle",affair,affair
8345,shift5681,Derivation,2,NEW,→,"sack, bag",3908,"to discharge, dismiss",2527,English,153,English,153,"bag; especially a large bag of strong, coarse material for storage and handling of various commodities, such as potatoes, coal, coffee",(informal) to discharge from a job or position,sack,sack
8356,shift1330,Derivation,4,ACCEPTED,→,to burn (tr.),2385,nettle (Urtica),1849,Icelandic,252,Icelandic,252,"to burn, to scorch",nettle (Utrica),brenna,brennigras
8361,shift2114,Polysemy,1,ACCEPTED,?,sand,3934,coast,1019,Icelandic,252,Icelandic,252,sand,shore,sandur,sandur
8413,shift1423,Derivation,3,ACCEPTED,→,"to strike, hit",3234,woodpecker,118,German,169,German,169,to beat,woodpecker,hauen,Baumhauer
8415,shift1423,Derivation,5,ACCEPTED,→,"to strike, hit",3234,woodpecker,118,English,153,English,153,to peck,woodpecker,peck,woodpecker
8436,shift0628,Polysemy,5,ACCEPTED,?,cattle,914,bad person,3496,English,153,English,153,cattle,rabble (disdainf.),cattle,cattle
8437,shift0628,Polysemy,6,ACCEPTED,?,cattle,914,bad person,3496,English,153,English,153,beast,"stubborn, unpleasant person (playful)",beast,beast
8453,shift2367,Derivation,8,ACCEPTED,→,&lt;animal&gt;,1916,spot of reflected light,4218,Swedish,135,Swedish,135,cat,small solar reflex often consciously accomplished,katt,solkatt
8462,shift6917,Derivation,3,ACCEPTED,→,pearl,329,guinea fowl,859,Dutch,255,Dutch,255,pearl,guinea fowl,parel,parelhoen
8463,shift6917,Derivation,4,ACCEPTED,→,pearl,329,guinea fowl,859,Danish,173,Danish,173,pearl,guinea fowl,perle,perlehøne
8465,shift6917,Derivation,6,ACCEPTED,→,pearl,329,guinea fowl,859,Faroese,92,Faroese,92,pearl,guinea fowl,perla,perluhøna
8467,shift6917,Derivation,8,ACCEPTED,→,pearl,329,guinea fowl,859,German,169,German,169,pearl,guinea fowl,Perl,Perlhuhn
8469,shift6917,Derivation,10,ACCEPTED,→,pearl,329,guinea fowl,859,Icelandic,252,Icelandic,252,pearl,guinea fowl,perla,perluhænsn
8470,shift6917,Derivation,11,ACCEPTED,→,pearl,329,guinea fowl,859,Norwegian,24,Norwegian,24,pearl,guinea fowl,perle,perlehøne
8472,shift6917,Derivation,13,ACCEPTED,→,pearl,329,guinea fowl,859,Romansh,35,Romansh,35,pearl,guinea fowl,perla,giaglina perlada
8486,shift1157,Derivation,6,ACCEPTED,→,horse,1661,&lt;orthopteran&gt;,4509,German,169,German,169,horse,locust,Pferd,Heupferd
8508,shift3058,Polysemy,1,NEW,—,"to be glad, happy",2275,to forget,2653,Old Norse,236,Old Norse,236,"to make a merry noise, to be merry",to forget,gleyma,gleyma
8533,shift0459,Polysemy,3,ACCEPTED,→,eye,3890,"spot, pip (on playing cards or dice)",4219,German,169,German,169,NA,pip,Auge,Auge
8537,shift0459,Polysemy,7,ACCEPTED,→,eye,3890,"spot, pip (on playing cards or dice)",4219,Norwegian,24,Norwegian,24,eye,"spot, pip (on playing cards or dice)",øye,øye
8538,shift0459,Polysemy,8,ACCEPTED,→,eye,3890,"spot, pip (on playing cards or dice)",4219,Swedish,135,Swedish,135,eye,"spot, pip (on playing cards or dice)",öga,öga
8542,shift1332,Derivation,3,ACCEPTED,?,bald,3504,bald-coot (Fulica atra),3506,English,153,English,153,bald,bald-coot,bald,bald-coot
8545,shift2065,Polysemy,3,ACCEPTED,→,"branch, twig",3672,part,306,English,153,English,153,NA,NA,branch,branch
8549,shift2065,Polysemy,7,ACCEPTED,—,"branch, twig",3672,part,306,Norwegian,24,Norwegian,24,branch,part,gren,gren
8550,shift2065,Polysemy,8,ACCEPTED,—,"branch, twig",3672,part,306,Danish,173,Danish,173,branch,part,gren,gren
8551,shift2065,Polysemy,9,ACCEPTED,—,"branch, twig",3672,part,306,Swedish,135,Swedish,135,branch,subdivision,gren,gren
8552,shift2065,Polysemy,10,ACCEPTED,—,"branch, twig",3672,part,306,Icelandic,252,Icelandic,252,branch,part,grein,grein
8573,shift0157,Polysemy,1,ACCEPTED,→,tasteless,2133,boring,3650,German,169,German,169,"tasteless, insipid","dull, uninteresting (colloq.)",fade,fade
8582,shift2778,Polysemy,8,ACCEPTED,→,hand/arm,1550,"power, authority",450,English,153,English,153,each of the two upper limbs of the human body from the shoulder to the hand,used to refer to something powerful or protective,arm,arm
8601,shift3872,Polysemy,4,ACCEPTED,→,father,1242,&lt;priest&gt;,279,English,153,English,153,father,(often as a title or form of address) a priest,father,father
8608,shift3872,Polysemy,11,ACCEPTED,→,father,1242,&lt;priest&gt;,279,Norwegian,24,Norwegian,24,father,priest,far,far
8619,shift4542,Derivation,2,ACCEPTED,→,finger-ring,1284,ring finger,1483,English,153,English,153,round piece of (precious) metal worn around the finger,finger between the middle finger and little finger,ring,ring finger
8626,shift4542,Derivation,9,ACCEPTED,→,finger-ring,1284,ring finger,1483,German,169,German,169,finger-ring,ring finger,Ring,Ringfinger
8631,shift4542,Derivation,14,ACCEPTED,→,finger-ring,1284,ring finger,1483,Swedish,135,Swedish,135,finger-ring,ring finger,ring,ringfinger
8632,shift4542,Derivation,15,ACCEPTED,→,finger-ring,1284,ring finger,1483,Danish,173,Danish,173,finger-ring,ring finger,ring,ringfinger
8633,shift4542,Derivation,16,ACCEPTED,→,finger-ring,1284,ring finger,1483,Norwegian,24,Norwegian,24,finger-ring,ring finger,ring,ringfinger
8634,shift4542,Derivation,17,ACCEPTED,→,finger-ring,1284,ring finger,1483,Dutch,255,Dutch,255,finger-ring,ring finger,ring,ringvinger
8635,shift4542,Derivation,18,ACCEPTED,→,finger-ring,1284,ring finger,1483,West Frisian,1192,West Frisian,1192,finger-ring,ring finger,ring,ringfinger
8642,shift4542,Derivation,25,ACCEPTED,→,finger-ring,1284,ring finger,1483,Icelandic,252,Icelandic,252,finger-ring,ring finger,baugur,baugfingur
8676,shift6352,Derivation,1,NEW,→,common quail,1058,buttonquail,3739,English,153,English,153,common quail,buttonquail,quail,buttonquail
8677,shift6352,Derivation,2,NEW,→,common quail,1058,buttonquail,3739,Dutch,255,Dutch,255,common quail,buttonquail,kwartel,vechtkwartel
8679,shift4014,Polysemy,1,ACCEPTED,—,father,1242,founder,1358,English,153,English,153,father,an important male figure in the origin and early history of something,father,father
8689,shift4014,Polysemy,11,ACCEPTED,→,father,1242,founder,1358,Danish,173,Danish,173,father,founder,fader,fader
8690,shift4014,Polysemy,12,ACCEPTED,→,father,1242,founder,1358,German,169,German,169,father,founder,Vater,Vater
8691,shift4014,Polysemy,13,ACCEPTED,→,father,1242,founder,1358,Norwegian,24,Norwegian,24,father,founder,far,far
8734,shift0224,Polysemy,1,ACCEPTED,—,strength,4301,army,2030,German,169,German,169,force,army,Macht,Macht
8741,shift0356,Polysemy,2,ACCEPTED,—,soon,4167,almost,1974,German,169,German,169,soon,almost,bald,bald
8742,shift0356,Polysemy,3,ACCEPTED,→,soon,4167,almost,1974,Danish,173,Danish,173,soon,almost,snart,snart
8781,shift3055,Polysemy,1,ACCEPTED,—,slow (adj.),4120,lazy,171,Old Norse,236,Old Norse,236,slow,lazy,latr,latr
8799,shift8618,Derivation,1,NEW,→,in front of,1753,January,1176,West Frisian,1192,West Frisian,1192,"before, in front of",January,foar,foarmoanne
8801,shift6981,Derivation,2,ACCEPTED,→,dog,4458,dog-rose,4459,English,153,English,153,dog,dog-rose,dog,dog-rose
8804,shift6981,Derivation,5,ACCEPTED,→,dog,4458,dog-rose,4459,Swedish,135,Swedish,135,dog,dog-rose,hund,hundros
8811,shift0919,Polysemy,2,ACCEPTED,—,"to raise, lift (tr.)",3037,to build,2383,Icelandic,252,Icelandic,252,to lift,"to build, to erect",reisa,reisa
8880,shift7087,Derivation,1,ACCEPTED,→,"to gather, collect",2667,"to recall, recollect",3045,English,153,English,153,"to gather, collect","to recall, recollect",to collect,to recollect
8891,shift2528,Polysemy,4,ACCEPTED,—,"to get, obtain",2691,"to defeat, win",2501,German,169,German,169,to get,to win,gewinnen,gewinnen
8912,shift8373,Polysemy,3,ACCEPTED,→,goat,803,supporting device,4343,English,153,English,153,"male deer, antelope, sheep, goat; (US) an uncastrated sheep, a ram",frame on which firewood is sawed; a sawhorse; a sawbuck,buck,buck
8916,shift8373,Polysemy,7,ACCEPTED,→,goat,803,supporting device,4343,German,169,German,169,"buck, ram; the male of certain animals, especially goat, sheep, and roedeer",supporting device,Bock,Bock
8917,shift8373,Polysemy,8,ACCEPTED,→,goat,803,supporting device,4343,Luxembourgish,840,Luxembourgish,840,"buck, ram; the male of certain animals, especially goat, sheep, and roedeer",supporting device,Bock,Bock
8918,shift8373,Polysemy,9,ACCEPTED,→,goat,803,supporting device,4343,Swedish,135,Swedish,135,goat,"sawhorse; trestle, supporting device",bock,bock
8944,shift3195,Derivation,6,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,English,153,English,153,slipper,lady's slipper (Cypripediun),slipper,lady&#39;s slipper
8945,shift3195,Derivation,7,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,German,169,German,169,"boot, shoe",Cypripedium calceolus,Schuh,Frauenschuh
8976,shift0973,Polysemy,10,ACCEPTED,—,to stand up,3216,"to revolt, rebel",3085,English,153,English,153,"to rise, to stand up",to revolt; to rise in arms,rise,rise
8988,shift8509,Derivation,1,ACCEPTED,→,All Saints&#39; Day,1971,November,1888,Mòcheno,1550,Mòcheno,1550,All Saints,November,òlder haileng,òlderhaileng
9002,shift0845,Polysemy,12,ACCEPTED,?,war,9,quarrel,1901,Icelandic,252,Icelandic,252,"battle, fight",argument,rimma,rimma
9007,shift0393,Derivation,1,ACCEPTED,→,arc,2024,rainbow,1421,German,169,German,169,arc,rainbow,Bogen,Regenbogen
9014,shift5253,Polysemy,2,ACCEPTED,→,hell,1601,experience of great suffering,3886,English,153,English,153,"in various religions, a place of torment where some or all evil spirits are believed to go after death",place or situation of great suffering in life,hell,hell
9033,shift8078,Derivation,3,ACCEPTED,→,drinking vessel,4481,knee-cap,1719,Swedish,135,Swedish,135,bowl,knee-cap,skål,knäskål
9046,shift2747,Polysemy,5,ACCEPTED,→,to see/to look at,3121,to investigate/examine,2802,German,169,German,169,to see/to look at,to investigate/examine,betrachten,betrachten
9056,shift1079,Polysemy,1,NEW,?,nail (body part),1816,nail (metal spike),1817,German,169,German,169,nail,nail,Nagel,Nagel
9057,shift1079,Polysemy,2,NEW,?,nail (body part),1816,nail (metal spike),1817,English,153,English,153,nail,nail,nail,nail
9090,shift1309,Polysemy,3,ACCEPTED,?,monarch,696,queen (bee),1903,English,153,English,153,queen,queen bee,queen,queen
9094,shift1309,Polysemy,7,ACCEPTED,→,monarch,696,queen (bee),1903,Norwegian,24,Norwegian,24,queen,queen (bee),dronning,dronning
9095,shift1309,Polysemy,8,ACCEPTED,→,monarch,696,queen (bee),1903,Danish,173,Danish,173,queen,queen (bee),dronning,dronning
9096,shift1309,Polysemy,9,ACCEPTED,→,monarch,696,queen (bee),1903,Swedish,135,Swedish,135,queen,queen (bee),drottning,drottning
9097,shift1309,Polysemy,10,ACCEPTED,→,monarch,696,queen (bee),1903,Icelandic,252,Icelandic,252,queen,queen (bee),drottning,drottning
9104,shift8448,Polysemy,3,ACCEPTED,→,root (of a plant),1499,root (of a word),1500,English,153,English,153,"part of a plant, generally underground, that anchors and supports the plant body, absorbs and stores water and nutrients, and in some plants is able to perform vegetative reproduction","primary lexical unit of a word, which carries the most significant aspects of semantic content and cannot be reduced into smaller constituents",root,root
9124,shift7564,Derivation,1,NEW,→,swamp,4354,bog-rosemary,3643,English,153,English,153,an area of decayed vegetation (particularly sphagnum moss) which forms a wet spongy ground too soft for walking; a marsh or swamp,bog-rosemary,bog,bog-rosemary
9125,shift7564,Derivation,2,NEW,→,swamp,4354,bog-rosemary,3643,German,169,German,169,"heath, heathland",bog-rosemary,Heide,Rosmarinheide
9127,shift5770,Polysemy,1,ACCEPTED,→,to have smell,2754,to indicate something bad,2788,English,153,English,153,"to have or give off a strong, unpleasant smell",to be evidently associated with something unpleasant,reek,reek
9130,shift5770,Polysemy,4,ACCEPTED,→,to have smell,2754,to indicate something bad,2788,Swedish,135,Swedish,135,"to smell bad; to stink, reek",to give impression of foul play or dishonesty,stinka,stinka
9132,shift5770,Polysemy,6,ACCEPTED,→,to have smell,2754,to indicate something bad,2788,English,153,English,153,to have a strong bad smell,"to give an impression of dishonesty, untruth, or sin",to stink,to stink
9184,shift7045,Derivation,2,ACCEPTED,→,whip,57,flagellate,1308,German,169,German,169,whip,flagellate,Geißel,Geißeltierchen
9201,shift5390,Polysemy,2,ACCEPTED,→,lifting machine,208,"tap, faucet",2128,Dutch,255,Dutch,255,lifting machine,"tap, faucet",kraan,kraan
9202,shift5390,Polysemy,3,ACCEPTED,→,lifting machine,208,"tap, faucet",2128,Norwegian,24,Norwegian,24,lifting machine,"tap, faucet",kran,kran
9203,shift5390,Polysemy,4,ACCEPTED,→,lifting machine,208,"tap, faucet",2128,Swedish,135,Swedish,135,lifting machine,"tap, faucet",kran,kran
9204,shift5390,Polysemy,5,ACCEPTED,→,lifting machine,208,"tap, faucet",2128,Icelandic,252,Icelandic,252,lifting machine,"tap, faucet",krani,krani
9205,shift5390,Polysemy,6,ACCEPTED,→,lifting machine,208,"tap, faucet",2128,German,169,German,169,lifting machine,"(regional, western Germany) tap, faucet",Kran,Kran
9219,shift1263,Polysemy,3,ACCEPTED,→,cave,919,stove,4291,German,169,German,169,stove,rock with a cleft,Ofen,Ofen
9241,shift1903,Derivation,3,ACCEPTED,→,"to do, act",2545,verb,3758,Dutch,255,Dutch,255,"to work, to labour, to function, be in working order",verb,werken,werkwoord
9242,shift1903,Derivation,4,ACCEPTED,→,"to do, act",2545,verb,3758,Afrikaans,835,Afrikaans,835,work,verb,werk,werkwoord
9252,shift1903,Derivation,14,ACCEPTED,→,"to do, act",2545,verb,3758,German,169,German,169,"activity, job",verb,Tätigkeit,Tätigkeitswort
9254,shift1903,Derivation,16,ACCEPTED,→,"to do, act",2545,verb,3758,Limburgish,1461,Limburgish,1461,work,verb,wèrk,wèrkwaord
9259,shift7317,Polysemy,4,ACCEPTED,—,to play (intr.),2981,to play (a musical instrument),2980,English,153,English,153,to act in a manner such that one has fun; to engage in activities expressly for the purpose of recreation or entertainment,to produce music using a specified musical instrument.,play,play
9269,shift2216,Polysemy,4,ACCEPTED,→,bastard,3528,&lt;curse&gt;,869,English,153,English,153,bastard,bad person,bastard,bastard
9272,shift2216,Polysemy,7,ACCEPTED,→,bastard,3528,&lt;curse&gt;,869,Swedish,135,Swedish,135,bastard; an illegitimate or misbegotten child born of unwed parents,term of abuse,horunge,horunge
9278,shift6906,Derivation,1,ACCEPTED,→,May,609,lily-of-the-valley (Convallaria majalis),216,Dutch,255,Dutch,255,May,lily-of-the-valley (Convallaria majalis),mei,meiklokje
9279,shift6906,Derivation,2,ACCEPTED,→,May,609,lily-of-the-valley (Convallaria majalis),216,German,169,German,169,May,lily-of-the-valley (Convallaria majalis),Mai,Maiglöckchen
9280,shift6906,Derivation,3,ACCEPTED,→,May,609,lily-of-the-valley (Convallaria majalis),216,English,153,English,153,May,lily-of-the-valley (Convallaria majalis),May,May bells
9290,shift5819,Polysemy,2,ACCEPTED,→,"human, person",1683,person (grammar),357,Old English,114,Old English,114,"person, individual",person (grammar),hād,hād
